#张雪峰回应文科都是服务业#,Query time: 2023-12-24 13:41:06,likes
首先 有很大的道理，并没有说错，但这个态度和语气让人很恶心，透露的鄙夷让人不舒服极了。存在太多博眼球的行为。只想说呵呵了…. ,2023-12-09 22:24,0
嗯嗯汉语言考公为人民服务所以公务员等于服务业是吧 ,2023-12-09 22:22,0
服务业就是“舔”？,2023-12-09 22:22,3
作为教师，也是服务业吧，不过区别就是，我没去舔,2023-12-09 22:15,0
其实各行业都是服务业，为用户创造价值，服务用户，任何一个行业都是这样～ ,2023-12-09 22:15,0
生气的人并非是生气服务业而是生气“笑一个”“舔”，另一波人大概是理科生莫名其妙突然躺赢全体文科人，还揪着服务业光荣这点站在制高点上想继续赢。那么这个服务业，比如法官，他在审判庭上是应该舔原告还是舔被告，还是只要微笑？毕竟文科就是服务业，只要陪笑可以了 ,2023-12-09 22:14,0
【就业市场别唯第一学历】“第一学历似乎成了我的‘污点’。”近日，“第一学历”歧视现象备受关注。在媒体的调查中，多位2024届应届毕业生称，在最近的求职过程中遭遇第一学历歧视。“唯学历”的做法简单粗暴，缺乏科学的筛选工具，难以精准 【就业市场别唯第一学历】“第一学历似乎成了我的‘污点’。”近日，“第一学历”歧视现象备受关注。在媒体的调查中，多位2024届应届毕业生称，在最近的求职过程中遭遇第一学历歧视。“唯学历”的做法简单粗暴，缺乏科学的筛选工具，难以精准地鉴别求职者之间的素质差异，很难为公司找到最适合的人才。“第一学历”不能代表一个人的全部。千万就业大军中，非985和211院校的毕业生占绝大多数。“双非本科”就业歧视必须引起各方重视，任其发展势必会伤害更多求职者，让企业错失合适的人才。,2023-12-09 22:14,0
别的问题都不看，这句话说的是否有问题，是否是严重的原则问题,2023-12-09 22:12,4
要人敬者，必先自敬，重师首在师之自重… ,2023-12-09 22:11,1
【文科生有什么价值？】张雪峰最近吐槽“文科就是服务业，主要靠舔”，大家认为文科生有什么价值？评论区一起讨论讨论,2023-12-09 22:10,6
不知道怎么回事，越来越反感张雪峰这套玩法了。很明显，他已经掌握到了流量的密码，这次很明显就是为了流量，故意这么说，事后再假惺惺的来一波所谓的道歉，撒尿擤鼻涕——两头都拿，属实被他玩明白了，就是很无耻，没有节操，也没有下限，纯粹故意拿文科生开涮，ke~tui！ ,2023-12-09 22:08,33
【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 22:07,0
这个时代就是这样 拿没素质当直率 拿有教养当清高 尊重二字算个屁 满世界骂街才是真性情 ,2023-12-09 22:06,15
政治呢？是文科吗？都来都当官了，都是体制内了，你给我说都是？ ,2023-12-09 22:06,4
一是有监管的技术手段，二是有监管的规章制度，三是有监管的多种举措，这样才能走得更远做得更大,2023-12-09 22:05,2
【？】近日，在一场直播连麦中，有家长表示孩子数学能考140分，但却不想学理科。张雪峰回复称“所有的文科专业都叫服务业”“总结成一个字儿，就是‘舔’”，引发热议。对于张雪峰的言论你怎么看？【？】近日，在一场直播连麦中，有家长表示孩子数学能考140分，但却不想学理科。张雪峰回复称“所有的文科专业都叫服务业”“总结成一个字儿，就是‘舔’”，引发热议。对于张雪峰的言论你怎么看？,2023-12-09 22:04,1
干哪一行，学哪一科都是为人民服务的，再说，文科科研项目真比不了理科，特别是政治和语言，我本科学英语，硕士学思政，还是以当老师做教学为主，就是服务学生的呀 ,2023-12-09 22:02,0
无论文科理科，哪一科不是服务业？ ,2023-12-09 22:01,0
服你爹了个b 就业环境不好 来指责文科生 神经病。 ,2023-12-09 22:00,1
【丨】每天30秒get24小时信息差，一网打尽网络热梗热评！,2023-12-09 22:00,1
之所以很多人觉得文科无用，本质还是由于当代中国的社会科学是从西式教育的基础上构建而来的，因而是精英教育而不是大众教育，是上流社会人员用以维护意识形态和统治需要学习的，而不是需要维持温饱的普通大众学习的，毕竟强如马克思也需要恩格斯的接济。普通家庭的孩子还是 之所以很多人觉得文科无用，本质还是由于当代中国的社会科学是从西式教育的基础上构建而来的，因而是精英教育而不是大众教育，是上流社会人员用以维护意识形态和统治需要学习的，而不是需要维持温饱的普通大众学习的，毕竟强如马克思也需要恩格斯的接济。普通家庭的孩子还是乖乖学工科吧，你真耗不起。,2023-12-09 23:58,0
想让孩子去北京上学北京有人脉，老张:再说下去你就看不见我了！,2023-12-09 23:58,2
在为多少人提供所谓“前途”的那一刻，你又断了多少人的前途。 ,2023-12-09 23:53,0
,2023-12-09 23:49,0
文科没错，服务业没错，谁的错？ ,2023-12-09 23:39,2
你们不能总去批判他的言论而不去改变文科现状，学出来找不到工作谁能帮帮他们呢 ,2023-12-09 23:38,0
听不了实话多吓人啊… ,2023-12-09 23:33,0
这三个孩子把老张愁死了，穷尽了张雪峰毕生的功力,2023-12-09 23:31,0
有啥可回应的？真话就是那么难听，你不听不代表真话代表的事实不存在,2023-12-09 23:31,1
有些人的脑瓜子怎么就转不过来呢。你猜黄赌毒霉菌是不是三产兼备？你猜欧美那堆奢侈品牌和金融业是不是比你待的那小公司挣钱？你猜我是希望茅台成私企还是成国企、希望贵州多来几个茅台还是希望贵州多来几个电诈公司？你猜我是喜欢云贵高原还是缅北高原或者阿富汗高原又或者 有些人的脑瓜子怎么就转不过来呢。你猜黄赌毒霉菌是不是三产兼备？你猜欧美那堆奢侈品牌和金融业是不是比你待的那小公司挣钱？你猜我是希望茅台成私企还是成国企、希望贵州多来几个茅台还是希望贵州多来几个电诈公司？你猜我是喜欢云贵高原还是缅北高原或者阿富汗高原又或者戈兰高地？,2023-12-09 23:31,0
到底是教授，明白人太少。他自己舔的登峰造极绝不许别人抢饭碗的流量表演艺术家上次官媒还是锤的太轻了……这个时候挑对立，屁股估计都是歪的。,2023-12-09 23:29,438
张雪峰说文科是服务业，要靠舔！亲爱的你认可吗？欢迎投票！,2023-12-09 23:29,287
其实也没说错 ,2023-12-09 23:27,0
雪峰老师这一年光道歉了,2023-12-09 23:22,3
,2023-12-09 23:21,0
汉语言文学表示进体制内了也会是 ,2023-12-09 23:20,1
所有文科生，汽车人，变形🫠,2023-12-09 23:19,1
,2023-12-09 23:15,0
【张雪峰说文科就是舔！灵灵看世界说张雪峰就是蹭！】张雪峰说话玩世不恭，一贯善于教学生如何投机取巧！他其实就是一个网络痞子！,2023-12-09 23:12,33
搞不懂现在为什么总觉得理科高贵文科不配，文理只不过是看待世界的两种角度，就像是从山的两面开始攀登，最终还是要在顶峰重逢，事实上，无论什么专业，最终都是服务业——“为人民服务” ,2023-12-09 23:11,1
